"Estacion","Fecha inicial","Fecha final","O3"
"PANCE","2023-04-24 17:00","2023-04-24 17:59","106.93"
"PANCE","2023-04-24 16:00","2023-04-24 16:59","127.93"
"PANCE","2023-04-24 15:00","2023-04-24 15:59","130.5"
"PANCE","2023-04-24 14:00","2023-04-24 14:59","101.36"
"PANCE","2023-04-24 13:00","2023-04-24 13:59","100.29"
"PANCE","2023-04-24 12:00","2023-04-24 12:59","142.29"
"PANCE","2023-04-24 11:00","2023-04-24 11:59","88.29"
"PANCE","2023-04-24 10:00","2023-04-24 10:59","57.0"
"PANCE","2023-04-24 09:00","2023-04-24 09:59","37.07"
"PANCE","2023-04-24 08:00","2023-04-24 08:59","25.07"
"PANCE","2023-04-24 07:00","2023-04-24 07:59","7.5"
"PANCE","2023-04-24 06:00","2023-04-24 06:59","6.0"
"PANCE","2023-04-24 05:00","2023-04-24 05:59","5.79"
"PANCE","2023-04-24 04:00","2023-04-24 04:59","6.21"
"PANCE","2023-04-24 03:00","2023-04-24 03:59","6.0"
"PANCE","2023-04-24 02:00","2023-04-24 02:59","5.79"
"PANCE","2023-04-24 01:00","2023-04-24 01:59","5.36"
"PANCE","2023-04-24 00:00","2023-04-24 00:59","6.0"
"PANCE","2023-04-23 23:00","2023-04-23 23:59","5.36"
"PANCE","2023-04-23 22:00","2023-04-23 22:59","4.71"
"PANCE","2023-04-23 21:00","2023-04-23 21:59","5.79"
"PANCE","2023-04-23 20:00","2023-04-23 20:59","5.57"
"PANCE","2023-04-23 19:00","2023-04-23 19:59","9.86"
"PANCE","2023-04-23 18:00","2023-04-23 18:59","34.29"
"PANCE","2023-04-23 17:00","2023-04-23 17:59","39.64"
"PANCE","2023-04-23 16:00","2023-04-23 16:59","41.79"
"PANCE","2023-04-23 15:00","2023-04-23 15:59","54.86"
"PANCE","2023-04-23 14:00","2023-04-23 14:59","55.29"
"PANCE","2023-04-23 13:00","2023-04-23 13:59","42.43"
"PANCE","2023-04-23 12:00","2023-04-23 12:59","55.07"
"PANCE","2023-04-23 11:00","2023-04-23 11:59","72.0"
"PANCE","2023-04-23 10:00","2023-04-23 10:59","64.29"
"PANCE","2023-04-23 09:00","2023-04-23 09:59","43.07"
"PANCE","2023-04-23 08:00","2023-04-23 08:59","16.5"
"PANCE","2023-04-23 07:00","2023-04-23 07:59","11.14"
"PANCE","2023-04-23 06:00","2023-04-23 06:59","7.29"
"PANCE","2023-04-23 05:00","2023-04-23 05:59","7.71"
"PANCE","2023-04-23 04:00","2023-04-23 04:59","10.29"
"PANCE","2023-04-23 03:00","2023-04-23 03:59","13.07"
"PANCE","2023-04-23 02:00","2023-04-23 02:59","16.07"
"PANCE","2023-04-23 01:00","2023-04-23 01:59","9.43"
"PANCE","2023-04-23 00:00","2023-04-23 00:59","9.43"
"PANCE","2023-04-22 23:00","2023-04-22 23:59","11.57"
"PANCE","2023-04-22 22:00","2023-04-22 22:59","21.64"
"PANCE","2023-04-22 21:00","2023-04-22 21:59","22.5"
"PANCE","2023-04-22 20:00","2023-04-22 20:59","30.86"
"PANCE","2023-04-22 19:00","2023-04-22 19:59","16.07"
"PANCE","2023-04-22 18:00","2023-04-22 18:59","19.07"
"PANCE","2023-04-22 17:00","2023-04-22 17:59","39.43"
"PANCE","2023-04-22 16:00","2023-04-22 16:59","73.5"
"PANCE","2023-04-22 15:00","2023-04-22 15:59","79.71"
"PANCE","2023-04-22 14:00","2023-04-22 14:59","72.0"
"PANCE","2023-04-22 13:00","2023-04-22 13:59","67.93"
"PANCE","2023-04-22 12:00","2023-04-22 12:59","71.57"
"PANCE","2023-04-22 11:00","2023-04-22 11:59","69.0"
"PANCE","2023-04-22 10:00","2023-04-22 10:59","60.0"
"PANCE","2023-04-22 09:00","2023-04-22 09:59","30.86"
"PANCE","2023-04-22 08:00","2023-04-22 08:59","16.5"
"PANCE","2023-04-22 07:00","2023-04-22 07:59","13.93"
"PANCE","2023-04-22 06:00","2023-04-22 06:59","16.5"
"PANCE","2023-04-22 05:00","2023-04-22 05:59","22.07"
"PANCE","2023-04-22 04:00","2023-04-22 04:59","28.71"
"PANCE","2023-04-22 03:00","2023-04-22 03:59","18.86"
"PANCE","2023-04-22 02:00","2023-04-22 02:59","18.21"
"PANCE","2023-04-22 01:00","2023-04-22 01:59","18.0"
"PANCE","2023-04-22 00:00","2023-04-22 00:59","19.5"
"PANCE","2023-04-21 23:00","2023-04-21 23:59","16.93"
"PANCE","2023-04-21 22:00","2023-04-21 22:59","22.07"
"PANCE","2023-04-21 21:00","2023-04-21 21:59","24.21"
"PANCE","2023-04-21 20:00","2023-04-21 20:59","16.93"
"PANCE","2023-04-21 19:00","2023-04-21 19:59","35.14"
"PANCE","2023-04-21 18:00","2023-04-21 18:59","54.0"
"PANCE","2023-04-21 17:00","2023-04-21 17:59","81.21"
"PANCE","2023-04-21 16:00","2023-04-21 16:59","97.07"
"PANCE","2023-04-21 15:00","2023-04-21 15:59","115.07"
"PANCE","2023-04-21 14:00","2023-04-21 14:59","115.07"
"PANCE","2023-04-21 13:00","2023-04-21 13:59","115.29"
"PANCE","2023-04-21 12:00","2023-04-21 12:59","104.79"
"PANCE","2023-04-21 11:00","2023-04-21 11:59","83.14"
"PANCE","2023-04-21 10:00","2023-04-21 10:59","64.07"
"PANCE","2023-04-21 09:00","2023-04-21 09:59","32.79"
"PANCE","2023-04-21 08:00","2023-04-21 08:59","12.86"
"PANCE","2023-04-21 07:00","2023-04-21 07:59","9.0"
"PANCE","2023-04-21 06:00","2023-04-21 06:59","11.36"
"PANCE","2023-04-21 05:00","2023-04-21 05:59","18.0"
"PANCE","2023-04-21 04:00","2023-04-21 04:59","9.64"
"PANCE","2023-04-21 03:00","2023-04-21 03:59","6.43"
"PANCE","2023-04-21 02:00","2023-04-21 02:59","4.71"
"PANCE","2023-04-21 01:00","2023-04-21 01:59","4.5"
"PANCE","2023-04-21 00:00","2023-04-21 00:59","4.07"
"PANCE","2023-04-20 23:00","2023-04-20 23:59","4.07"
"PANCE","2023-04-20 22:00","2023-04-20 22:59","3.86"
"PANCE","2023-04-20 21:00","2023-04-20 21:59","3.64"
"PANCE","2023-04-20 20:00","2023-04-20 20:59","4.07"
"PANCE","2023-04-20 19:00","2023-04-20 19:59","7.71"
"PANCE","2023-04-20 18:00","2023-04-20 18:59","16.07"
"PANCE","2023-04-20 17:00","2023-04-20 17:59","26.36"
"PANCE","2023-04-20 16:00","2023-04-20 16:59","30.64"
"PANCE","2023-04-20 15:00","2023-04-20 15:59","20.79"
"PANCE","2023-04-20 14:00","2023-04-20 14:59","18.0"
"PANCE","2023-04-20 13:00","2023-04-20 13:59","17.36"
"PANCE","2023-04-20 12:00","2023-04-20 12:59","12.43"
"PANCE","2023-04-20 11:00","2023-04-20 11:59","13.29"
"PANCE","2023-04-20 10:00","2023-04-20 10:59","9.21"
"PANCE","2023-04-20 09:00","2023-04-20 09:59","15.64"
"PANCE","2023-04-20 08:00","2023-04-20 08:59","8.57"
"PANCE","2023-04-20 07:00","2023-04-20 07:59","3.86"
"PANCE","2023-04-20 06:00","2023-04-20 06:59","3.21"
"PANCE","2023-04-20 05:00","2023-04-20 05:59","3.0"
"PANCE","2023-04-20 04:00","2023-04-20 04:59","4.5"
"PANCE","2023-04-20 03:00","2023-04-20 03:59","5.14"
"PANCE","2023-04-20 02:00","2023-04-20 02:59","4.5"
"PANCE","2023-04-20 01:00","2023-04-20 01:59","3.86"
"PANCE","2023-04-20 00:00","2023-04-20 00:59","3.64"
"PANCE","2023-04-19 23:00","2023-04-19 23:59","9.0"
"PANCE","2023-04-19 22:00","2023-04-19 22:59","9.21"
"PANCE","2023-04-19 21:00","2023-04-19 21:59","9.0"
"PANCE","2023-04-19 20:00","2023-04-19 20:59","10.29"
"PANCE","2023-04-19 19:00","2023-04-19 19:59","8.14"
"PANCE","2023-04-19 18:00","2023-04-19 18:59","19.5"
"PANCE","2023-04-19 17:00","2023-04-19 17:59","34.93"
"PANCE","2023-04-19 16:00","2023-04-19 16:59","73.29"
"PANCE","2023-04-19 15:00","2023-04-19 15:59","183.43"
"PANCE","2023-04-19 14:00","2023-04-19 14:59","170.79"
"PANCE","2023-04-19 13:00","2023-04-19 13:59","131.36"
"PANCE","2023-04-19 12:00","2023-04-19 12:59","103.93"
"PANCE","2023-04-19 11:00","2023-04-19 11:59","85.71"
"PANCE","2023-04-19 10:00","2023-04-19 10:59","72.21"
"PANCE","2023-04-19 09:00","2023-04-19 09:59","58.07"
"PANCE","2023-04-19 08:00","2023-04-19 08:59","33.86"
"PANCE","2023-04-19 07:00","2023-04-19 07:59","10.93"
"PANCE","2023-04-19 06:00","2023-04-19 06:59","2.79"
"PANCE","2023-04-19 05:00","2023-04-19 05:59","4.71"
"PANCE","2023-04-19 04:00","2023-04-19 04:59","4.71"
"PANCE","2023-04-19 03:00","2023-04-19 03:59","4.29"
"PANCE","2023-04-19 02:00","2023-04-19 02:59","3.86"
"PANCE","2023-04-19 01:00","2023-04-19 01:59","4.5"
"PANCE","2023-04-19 00:00","2023-04-19 00:59","6.0"
"PANCE","2023-04-18 23:00","2023-04-18 23:59","9.86"
"PANCE","2023-04-18 22:00","2023-04-18 22:59","7.93"
"PANCE","2023-04-18 21:00","2023-04-18 21:59","15.0"
"PANCE","2023-04-18 20:00","2023-04-18 20:59","41.14"
"PANCE","2023-04-18 19:00","2023-04-18 19:59","64.5"
"PANCE","2023-04-18 18:00","2023-04-18 18:59","73.07"
"PANCE","2023-04-18 17:00","2023-04-18 17:59","124.07"
"PANCE","2023-04-18 16:00","2023-04-18 16:59","138.43"
"PANCE","2023-04-18 15:00","2023-04-18 15:59","147.0"
"PANCE","2023-04-18 14:00","2023-04-18 14:59","132.43"
"PANCE","2023-04-18 13:00","2023-04-18 13:59","135.86"
"PANCE","2023-04-18 12:00","2023-04-18 12:59","114.43"
"PANCE","2023-04-18 11:00","2023-04-18 11:59","93.64"
"PANCE","2023-04-18 10:00","2023-04-18 10:59","73.5"
"PANCE","2023-04-18 09:00","2023-04-18 09:59","60.64"
"PANCE","2023-04-18 08:00","2023-04-18 08:59","34.93"
"PANCE","2023-04-18 07:00","2023-04-18 07:59","12.43"
"PANCE","2023-04-18 06:00","2023-04-18 06:59","4.5"
"PANCE","2023-04-18 05:00","2023-04-18 05:59","3.0"
"PANCE","2023-04-18 04:00","2023-04-18 04:59","3.64"
"PANCE","2023-04-18 03:00","2023-04-18 03:59","4.5"
"PANCE","2023-04-18 02:00","2023-04-18 02:59","6.21"
"PANCE","2023-04-18 01:00","2023-04-18 01:59","5.57"
"PANCE","2023-04-18 00:00","2023-04-18 00:59","5.57"
"PANCE","2023-04-17 23:00","2023-04-17 23:59","4.29"
"PANCE","2023-04-17 22:00","2023-04-17 22:59","4.93"
"PANCE","2023-04-17 21:00","2023-04-17 21:59","6.21"
"PANCE","2023-04-17 20:00","2023-04-17 20:59","7.93"
"PANCE","2023-04-17 19:00","2023-04-17 19:59","19.71"
"PANCE","2023-04-17 18:00","2023-04-17 18:59","43.29"
"PANCE","2023-04-17 17:00","2023-04-17 17:59","65.36"
"PANCE","2023-04-16 23:00","2023-04-16 23:59","8.36"
"PANCE","2023-04-16 22:00","2023-04-16 22:59","12.43"
"PANCE","2023-04-16 21:00","2023-04-16 21:59","13.5"
"PANCE","2023-04-16 20:00","2023-04-16 20:59","9.64"
"PANCE","2023-04-16 19:00","2023-04-16 19:59","12.86"
"PANCE","2023-04-16 18:00","2023-04-16 18:59","11.14"
"PANCE","2023-04-16 17:00","2023-04-16 17:59","35.36"
"PANCE","2023-04-16 16:00","2023-04-16 16:59","60.21"
"PANCE","2023-04-16 15:00","2023-04-16 15:59","60.64"
"PANCE","2023-04-16 14:00","2023-04-16 14:59","41.14"
"PANCE","2023-04-16 13:00","2023-04-16 13:59","11.14"
"PANCE","2023-04-16 12:00","2023-04-16 12:59","0.0"
"PANCE","2023-04-16 03:00","2023-04-16 03:59","10.5"
"PANCE","2023-04-16 02:00","2023-04-16 02:59","7.93"
"PANCE","2023-04-16 01:00","2023-04-16 01:59","6.64"
"PANCE","2023-04-16 00:00","2023-04-16 00:59","7.29"
"PANCE","2023-04-15 23:00","2023-04-15 23:59","8.79"
"PANCE","2023-04-15 22:00","2023-04-15 22:59","12.86"
"PANCE","2023-04-15 21:00","2023-04-15 21:59","18.43"
"PANCE","2023-04-15 20:00","2023-04-15 20:59","25.07"
"PANCE","2023-04-15 19:00","2023-04-15 19:59","33.43"
"PANCE","2023-04-15 18:00","2023-04-15 18:59","67.29"
"PANCE","2023-04-15 17:00","2023-04-15 17:59","67.29"
"PANCE","2023-04-15 16:00","2023-04-15 16:59","77.57"
"PANCE","2023-04-15 15:00","2023-04-15 15:59","144.86"
"PANCE","2023-04-15 14:00","2023-04-15 14:59","158.36"
"PANCE","2023-04-15 13:00","2023-04-15 13:59","147.21"
"PANCE","2023-04-15 12:00","2023-04-15 12:59","129.64"
"PANCE","2023-04-15 11:00","2023-04-15 11:59","108.64"
"PANCE","2023-04-15 10:00","2023-04-15 10:59","87.0"
"PANCE","2023-04-15 09:00","2023-04-15 09:59","49.29"
"PANCE","2023-04-15 08:00","2023-04-15 08:59","11.79"
"PANCE","2023-04-15 07:00","2023-04-15 07:59","8.79"
"PANCE","2023-04-15 06:00","2023-04-15 06:59","7.71"
"PANCE","2023-04-15 05:00","2023-04-15 05:59","7.07"
"PANCE","2023-04-15 04:00","2023-04-15 04:59","7.93"
"PANCE","2023-04-15 03:00","2023-04-15 03:59","8.36"
"PANCE","2023-04-15 02:00","2023-04-15 02:59","7.29"
"PANCE","2023-04-15 01:00","2023-04-15 01:59","7.07"
"PANCE","2023-04-15 00:00","2023-04-15 00:59","7.5"
"PANCE","2023-04-14 23:00","2023-04-14 23:59","8.36"
"PANCE","2023-04-14 22:00","2023-04-14 22:59","11.36"
"PANCE","2023-04-14 21:00","2023-04-14 21:59","13.93"
"PANCE","2023-04-14 20:00","2023-04-14 20:59","30.0"
"PANCE","2023-04-14 19:00","2023-04-14 19:59","48.64"
"PANCE","2023-04-14 18:00","2023-04-14 18:59","27.21"
"PANCE","2023-04-14 17:00","2023-04-14 17:59","39.43"
"PANCE","2023-04-14 16:00","2023-04-14 16:59","65.57"
"PANCE","2023-04-14 15:00","2023-04-14 15:59","131.57"
"PANCE","2023-04-14 14:00","2023-04-14 14:59","120.64"
"PANCE","2023-04-14 13:00","2023-04-14 13:59","113.14"
"PANCE","2023-04-14 12:00","2023-04-14 12:59","96.86"
"PANCE","2023-04-14 11:00","2023-04-14 11:59","89.79"
"PANCE","2023-04-14 10:00","2023-04-14 10:59","92.14"
"PANCE","2023-04-14 09:00","2023-04-14 09:59","63.21"
"PANCE","2023-04-14 08:00","2023-04-14 08:59","27.21"
"PANCE","2023-04-14 07:00","2023-04-14 07:59","7.93"
"PANCE","2023-04-14 06:00","2023-04-14 06:59","6.64"
"PANCE","2023-04-14 05:00","2023-04-14 05:59","6.64"
"PANCE","2023-04-14 04:00","2023-04-14 04:59","6.21"
"PANCE","2023-04-14 03:00","2023-04-14 03:59","6.64"
"PANCE","2023-04-14 02:00","2023-04-14 02:59","7.5"
"PANCE","2023-04-14 01:00","2023-04-14 01:59","8.36"
"PANCE","2023-04-14 00:00","2023-04-14 00:59","7.5"
"PANCE","2023-04-13 23:00","2023-04-13 23:59","7.5"
"PANCE","2023-04-13 22:00","2023-04-13 22:59","6.86"
"PANCE","2023-04-13 21:00","2023-04-13 21:59","7.29"
"PANCE","2023-04-13 20:00","2023-04-13 20:59","11.14"
"PANCE","2023-04-13 19:00","2023-04-13 19:59","17.79"
"PANCE","2023-04-13 18:00","2023-04-13 18:59","54.21"
"PANCE","2023-04-13 17:00","2023-04-13 17:59","120.21"
"PANCE","2023-04-13 16:00","2023-04-13 16:59","151.5"
"PANCE","2023-04-13 15:00","2023-04-13 15:59","166.07"
"PANCE","2023-04-13 14:00","2023-04-13 14:59","160.29"
"PANCE","2023-04-13 13:00","2023-04-13 13:59","156.64"
"PANCE","2023-04-13 12:00","2023-04-13 12:59","145.29"
"PANCE","2023-04-13 11:00","2023-04-13 11:59","91.07"
"PANCE","2023-04-13 10:00","2023-04-13 10:59","64.07"
"PANCE","2023-04-13 09:00","2023-04-13 09:59","42.21"
"PANCE","2023-04-13 08:00","2023-04-13 08:59","13.07"
"PANCE","2023-04-13 07:00","2023-04-13 07:59","7.71"
"PANCE","2023-04-13 06:00","2023-04-13 06:59","6.43"
"PANCE","2023-04-13 05:00","2023-04-13 05:59","6.64"
"PANCE","2023-04-13 04:00","2023-04-13 04:59","6.86"
"PANCE","2023-04-13 03:00","2023-04-13 03:59","7.07"
"PANCE","2023-04-13 02:00","2023-04-13 02:59","6.21"
"PANCE","2023-04-13 01:00","2023-04-13 01:59","7.07"
"PANCE","2023-04-13 00:00","2023-04-13 00:59","7.71"
"PANCE","2023-04-12 23:00","2023-04-12 23:59","9.21"
"PANCE","2023-04-12 22:00","2023-04-12 22:59","9.0"
"PANCE","2023-04-12 21:00","2023-04-12 21:59","9.21"
"PANCE","2023-04-12 20:00","2023-04-12 20:59","21.64"
"PANCE","2023-04-12 19:00","2023-04-12 19:59","37.07"
"PANCE","2023-04-12 18:00","2023-04-12 18:59","45.0"
"PANCE","2023-04-12 17:00","2023-04-12 17:59","78.64"
"PANCE","2023-04-12 16:00","2023-04-12 16:59","109.5"
"PANCE","2023-04-12 15:00","2023-04-12 15:59","126.86"
"PANCE","2023-04-12 13:00","2023-04-12 13:59","138.86"
"PANCE","2023-04-12 12:00","2023-04-12 12:59","130.5"
"PANCE","2023-04-12 11:00","2023-04-12 11:59","127.5"
"PANCE","2023-04-12 10:00","2023-04-12 10:59","101.14"
"PANCE","2023-04-12 09:00","2023-04-12 09:59","61.07"
"PANCE","2023-04-12 08:00","2023-04-12 08:59","36.43"
"PANCE","2023-04-12 07:00","2023-04-12 07:59","11.79"
"PANCE","2023-04-12 06:00","2023-04-12 06:59","7.71"
"PANCE","2023-04-12 05:00","2023-04-12 05:59","6.86"
"PANCE","2023-04-12 04:00","2023-04-12 04:59","6.64"
"PANCE","2023-04-12 03:00","2023-04-12 03:59","6.64"
"PANCE","2023-04-12 02:00","2023-04-12 02:59","8.14"
"PANCE","2023-04-12 01:00","2023-04-12 01:59","8.36"
"PANCE","2023-04-12 00:00","2023-04-12 00:59","9.43"
"PANCE","2023-04-11 23:00","2023-04-11 23:59","9.86"
"PANCE","2023-04-11 22:00","2023-04-11 22:59","9.86"
"PANCE","2023-04-11 21:00","2023-04-11 21:59","8.14"
"PANCE","2023-04-11 20:00","2023-04-11 20:59","8.57"
"PANCE","2023-04-11 19:00","2023-04-11 19:59","12.21"
"PANCE","2023-04-11 18:00","2023-04-11 18:59","25.07"
"PANCE","2023-04-11 17:00","2023-04-11 17:59","43.71"
"PANCE","2023-04-11 16:00","2023-04-11 16:59","82.07"
"PANCE","2023-04-06 03:00","2023-04-06 03:59","8.36"
"PANCE","2023-04-06 02:00","2023-04-06 02:59","12.0"
"PANCE","2023-04-06 01:00","2023-04-06 01:59","13.29"
"PANCE","2023-04-06 00:00","2023-04-06 00:59","13.93"
"PANCE","2023-04-05 23:00","2023-04-05 23:59","15.43"
"PANCE","2023-04-05 22:00","2023-04-05 22:59","20.79"
"PANCE","2023-04-05 21:00","2023-04-05 21:59","23.57"
"PANCE","2023-04-05 20:00","2023-04-05 20:59","22.93"
"PANCE","2023-04-05 19:00","2023-04-05 19:59","20.79"
"PANCE","2023-04-05 18:00","2023-04-05 18:59","30.43"
"PANCE","2023-04-05 17:00","2023-04-05 17:59","40.07"
"PANCE","2023-04-05 16:00","2023-04-05 16:59","66.0"
"PANCE","2023-04-05 15:00","2023-04-05 15:59","109.29"
"PANCE","2023-04-05 14:00","2023-04-05 14:59","186.21"
"PANCE","2023-04-05 13:00","2023-04-05 13:59","156.0"
"PANCE","2023-04-05 12:00","2023-04-05 12:59","129.86"
"PANCE","2023-04-05 11:00","2023-04-05 11:59","104.36"
"PANCE","2023-04-05 10:00","2023-04-05 10:59","99.64"
"PANCE","2023-04-05 09:00","2023-04-05 09:59","63.0"
"PANCE","2023-04-05 08:00","2023-04-05 08:59","26.79"
"PANCE","2023-04-05 07:00","2023-04-05 07:59","11.14"
"PANCE","2023-04-05 06:00","2023-04-05 06:59","8.14"
"PANCE","2023-04-05 05:00","2023-04-05 05:59","8.57"
"PANCE","2023-04-05 04:00","2023-04-05 04:59","8.14"
"PANCE","2023-04-05 03:00","2023-04-05 03:59","7.07"
"PANCE","2023-04-05 02:00","2023-04-05 02:59","6.86"
"PANCE","2023-04-05 01:00","2023-04-05 01:59","6.43"
"PANCE","2023-04-05 00:00","2023-04-05 00:59","6.21"
"PANCE","2023-04-04 23:00","2023-04-04 23:59","7.93"
"PANCE","2023-04-04 22:00","2023-04-04 22:59","12.21"
"PANCE","2023-04-04 21:00","2023-04-04 21:59","25.29"
"PANCE","2023-04-04 20:00","2023-04-04 20:59","35.36"
"PANCE","2023-04-04 19:00","2023-04-04 19:59","43.71"
"PANCE","2023-04-04 18:00","2023-04-04 18:59","56.36"
"PANCE","2023-04-04 17:00","2023-04-04 17:59","77.79"
"PANCE","2023-04-04 16:00","2023-04-04 16:59","98.14"
"PANCE","2023-04-04 15:00","2023-04-04 15:59","102.86"
"PANCE","2023-04-04 14:00","2023-04-04 14:59","118.29"
"PANCE","2023-04-04 13:00","2023-04-04 13:59","111.64"
"PANCE","2023-04-04 12:00","2023-04-04 12:59","91.07"
"PANCE","2023-04-04 11:00","2023-04-04 11:59","74.79"
"PANCE","2023-04-04 10:00","2023-04-04 10:59","59.14"
"PANCE","2023-04-04 09:00","2023-04-04 09:59","27.0"
"PANCE","2023-04-04 08:00","2023-04-04 08:59","9.0"
"PANCE","2023-04-04 07:00","2023-04-04 07:59","6.64"
"PANCE","2023-04-04 06:00","2023-04-04 06:59","6.0"
"PANCE","2023-04-04 05:00","2023-04-04 05:59","6.0"
"PANCE","2023-04-04 04:00","2023-04-04 04:59","6.43"
"PANCE","2023-04-04 03:00","2023-04-04 03:59","6.86"
"PANCE","2023-04-04 02:00","2023-04-04 02:59","6.21"
"PANCE","2023-04-04 01:00","2023-04-04 01:59","11.36"
"PANCE","2023-04-04 00:00","2023-04-04 00:59","15.86"
"PANCE","2023-04-03 23:00","2023-04-03 23:59","14.36"
"PANCE","2023-04-03 22:00","2023-04-03 22:59","13.29"
"PANCE","2023-04-03 21:00","2023-04-03 21:59","15.64"
"PANCE","2023-04-03 20:00","2023-04-03 20:59","31.5"
"PANCE","2023-04-03 19:00","2023-04-03 19:59","47.36"
"PANCE","2023-04-03 18:00","2023-04-03 18:59","42.21"
"PANCE","2023-04-03 17:00","2023-04-03 17:59","45.86"
"PANCE","2023-04-03 16:00","2023-04-03 16:59","62.14"
"PANCE","2023-04-03 15:00","2023-04-03 15:59","157.5"
"PANCE","2023-04-03 14:00","2023-04-03 14:59","165.0"
"PANCE","2023-04-03 13:00","2023-04-03 13:59","121.5"
"PANCE","2023-04-03 12:00","2023-04-03 12:59","100.07"
"PANCE","2023-04-03 11:00","2023-04-03 11:59","90.64"
"PANCE","2023-04-03 10:00","2023-04-03 10:59","77.36"
"PANCE","2023-04-03 09:00","2023-04-03 09:59","63.64"
"PANCE","2023-04-03 08:00","2023-04-03 08:59","20.57"
"PANCE","2023-04-03 07:00","2023-04-03 07:59","8.57"
"PANCE","2023-04-03 06:00","2023-04-03 06:59","3.43"
"PANCE","2023-04-03 05:00","2023-04-03 05:59","3.86"
"PANCE","2023-04-03 04:00","2023-04-03 04:59","2.57"
"PANCE","2023-04-03 03:00","2023-04-03 03:59","2.57"
"PANCE","2023-04-03 02:00","2023-04-03 02:59","2.79"
"PANCE","2023-04-03 01:00","2023-04-03 01:59","3.0"
"PANCE","2023-04-03 00:00","2023-04-03 00:59","3.64"
"PANCE","2023-04-02 23:00","2023-04-02 23:59","4.71"
"PANCE","2023-04-02 22:00","2023-04-02 22:59","3.86"
"PANCE","2023-04-02 21:00","2023-04-02 21:59","5.57"
"PANCE","2023-04-02 20:00","2023-04-02 20:59","9.0"
"PANCE","2023-04-02 19:00","2023-04-02 19:59","9.64"
"PANCE","2023-04-02 18:00","2023-04-02 18:59","30.86"
"PANCE","2023-04-02 17:00","2023-04-02 17:59","60.0"
"PANCE","2023-04-02 16:00","2023-04-02 16:59","72.86"
"PANCE","2023-04-02 15:00","2023-04-02 15:59","68.14"
"PANCE","2023-04-02 14:00","2023-04-02 14:59","85.5"
"PANCE","2023-04-02 13:00","2023-04-02 13:59","89.79"
"PANCE","2023-04-02 12:00","2023-04-02 12:59","92.57"
"PANCE","2023-04-02 11:00","2023-04-02 11:59","81.86"
"PANCE","2023-04-02 10:00","2023-04-02 10:59","54.21"
"PANCE","2023-04-02 09:00","2023-04-02 09:59","14.36"
"PANCE","2023-04-02 05:00","2023-04-02 05:59","8.36"
"PANCE","2023-04-02 04:00","2023-04-02 04:59","9.43"
"PANCE","2023-04-02 03:00","2023-04-02 03:59","6.43"
"PANCE","2023-04-02 02:00","2023-04-02 02:59","5.79"
"PANCE","2023-04-02 01:00","2023-04-02 01:59","8.79"
"PANCE","2023-04-02 00:00","2023-04-02 00:59","10.5"
"PANCE","2023-04-01 23:00","2023-04-01 23:59","16.71"
"PANCE","2023-04-01 22:00","2023-04-01 22:59","21.21"
"PANCE","2023-04-01 21:00","2023-04-01 21:59","28.93"
"PANCE","2023-04-01 17:00","2023-04-01 17:59","63.0"
"PANCE","2023-04-01 16:00","2023-04-01 16:59","96.21"
"PANCE","2023-04-01 15:00","2023-04-01 15:59","176.14"
"PANCE","2023-04-01 14:00","2023-04-01 14:59","132.21"
"PANCE","2023-04-01 13:00","2023-04-01 13:59","99.86"
"PANCE","2023-04-01 12:00","2023-04-01 12:59","91.5"
"PANCE","2023-04-01 11:00","2023-04-01 11:59","84.21"
"PANCE","2023-04-01 10:00","2023-04-01 10:59","84.21"
"PANCE","2023-04-01 09:00","2023-04-01 09:59","58.71"
"PANCE","2023-04-01 08:00","2023-04-01 08:59","21.0"
"PANCE","2023-04-01 07:00","2023-04-01 07:59","5.36"
"PANCE","2023-04-01 06:00","2023-04-01 06:59","3.43"
"PANCE","2023-04-01 05:00","2023-04-01 05:59","4.29"
"PANCE","2023-04-01 04:00","2023-04-01 04:59","4.5"
"PANCE","2023-04-01 03:00","2023-04-01 03:59","4.71"
"PANCE","2023-04-01 02:00","2023-04-01 02:59","5.57"
"PANCE","2023-04-01 01:00","2023-04-01 01:59","6.86"
"PANCE","2023-04-01 00:00","2023-04-01 00:59","9.43"
"PANCE","2023-03-31 23:00","2023-03-31 23:59","11.57"
"PANCE","2023-03-31 22:00","2023-03-31 22:59","11.79"
"PANCE","2023-03-31 21:00","2023-03-31 21:59","18.0"
"PANCE","2023-03-31 20:00","2023-03-31 20:59","29.57"
"PANCE","2023-03-31 19:00","2023-03-31 19:59","45.0"
"PANCE","2023-03-31 18:00","2023-03-31 18:59","53.57"
"PANCE","2023-03-31 17:00","2023-03-31 17:59","33.64"
"PANCE","2023-03-31 16:00","2023-03-31 16:59","79.07"
"PANCE","2023-03-31 13:00","2023-03-31 13:59","96.21"
"PANCE","2023-03-31 12:00","2023-03-31 12:59","81.0"
"PANCE","2023-03-31 11:00","2023-03-31 11:59","75.43"
"PANCE","2023-03-31 10:00","2023-03-31 10:59","81.21"
"PANCE","2023-03-31 09:00","2023-03-31 09:59","58.29"
"PANCE","2023-03-31 07:00","2023-03-31 07:59","9.21"
"PANCE","2023-03-31 06:00","2023-03-31 06:59","8.57"
"PANCE","2023-03-31 05:00","2023-03-31 05:59","7.71"
"PANCE","2023-03-31 04:00","2023-03-31 04:59","7.93"
